,sign,url,valid
1113,thirsty,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIRSTY-293.mp4,True
1114,thirsty,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thirsty-IN1XKqE9Oq8.mp4,True
1115,thirsty,https://media.asldeafined.com/vocabulary/1468944852.2333.mp4,True
1116,thirsty,http://aslbricks.org/New/ASL-Videos/thirsty.mp4,True
1117,will,https://www.signingsavvy.com/signs/mp4/14/14736.mp4,True
1118,will,https://media.asldeafined.com/vocabulary/1468928513.6323.mp4,True
1119,will,http://aslbricks.org/New/ASL-Videos/will.mp4,True
1121,airplane,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Airport%2C%20Airplane-qGrE-V2JJUw.mp4,True
1122,airplane,https://www.signingsavvy.com/signs/mp4/6/6108.mp4,True
1124,airplane,https://www.signingsavvy.com/signs/mp4/6/6107.mp4,True
1125,airplane,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AI/AIRPLANE-401.mp4,True
1126,airplane,https://media.spreadthesign.com/video/mp4/13/72317.mp4,True
1127,airplane,https://media.asldeafined.com/vocabulary/1466172119.5947.mp4,True
1128,arm,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Arm-jtIqsVVzJlQ.mp4,True
1129,arm,https://media.spreadthesign.com/video/mp4/13/122551.mp4,True
1130,arm,https://media.asldeafined.com/vocabulary/1466512611.6300.mp4,True
1131,arm,https://www.signingsavvy.com/signs/mp4/8/8887.mp4,True
1132,arm,http://aslbricks.org/New/ASL-Videos/arm.mp4,True
1134,arm,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AR/ARM-2075.mp4,True
1136,boat,https://www.signingsavvy.com/signs/mp4/22/22795.mp4,True
1137,boat,https://media.asldeafined.com/vocabulary/1466683927.227.mp4,True
1138,boat,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Boat-HMcin0GRLic.mp4,True
1139,boat,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/boat.mp4,True
1140,boat,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Boat-Fo7n4GqFylM.mp4,True
1141,boat,http://aslbricks.org/New/ASL-Videos/boat.mp4,True
1143,drawer,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/drawer.mp4,True
1144,drawer,https://www.signingsavvy.com/signs/mp4/14/14900.mp4,True
1145,drawer,https://media.spreadthesign.com/video/mp4/13/456783.mp4,True
1146,drawer,https://www.signingsavvy.com/signs/mp4/14/14901.mp4,True
1147,drawer,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRAWER-1276.mp4,True
1149,drawer,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dresser-T8vTESv7SC0.mp4,True
1150,duck,http://aslbricks.org/New/ASL-Videos/duck.mp4,True
1152,duck,https://www.signingsavvy.com/signs/mp4/14/14699.mp4,True
1153,duck,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Duck-8gh6dSIcqyA.mp4,True
1154,duck,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DU/DUCK-446.mp4,True
1155,duck,https://media.asldeafined.com/vocabulary/1468206896.8998.mp4,True
1156,every,https://www.signingsavvy.com/signs/mp4/5/5851.mp4,True
1157,every,https://media.spreadthesign.com/video/mp4/13/96334.mp4,True
1159,every,http://aslbricks.org/New/ASL-Videos/every.mp4,True
1160,every,https://media.asldeafined.com/vocabulary/1468377708.7337.mp4,True
1161,frog,https://www.signingsavvy.com/signs/mp4/7/7390.mp4,True
1162,frog,https://media.asldeafined.com/vocabulary/1468514268.1224.mp4,True
1163,frog,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Frog--vs0rWWOK4Q.mp4,True
1164,frog,https://media.spreadthesign.com/video/mp4/13/456374.mp4,True
1166,frog,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Frog%2C%20Sophmore-1tcFN7bie1M.mp4,True
1168,hate,https://www.signingsavvy.com/signs/mp4/6/6745.mp4,True
1170,hate,https://media.spreadthesign.com/video/mp4/13/96524.mp4,True
1171,hate,https://media.asldeafined.com/vocabulary/1468579850.7721.mp4,True
1172,head,http://aslbricks.org/New/ASL-Videos/head.mp4,True
1174,head,https://media.asldeafined.com/vocabulary/1468580055.8588.mp4,True
1175,head,https://www.signingsavvy.com/signs/mp4/6/6258.mp4,True
1176,head,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Head-DINkbgdlodM.mp4,True
1177,head,https://media.spreadthesign.com/video/mp4/13/456562.mp4,True
1178,horse,https://media.spreadthesign.com/video/mp4/13/485642.mp4,True
1180,horse,https://www.signingsavvy.com/signs/mp4/14/14271.mp4,True
1181,horse,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/horse.mp4,True
1182,lion,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/lion.mp4,True
1183,lion,https://www.signingsavvy.com/signs/mp4/14/14635.mp4,True
1185,lion,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Lion.mp4,True
1186,lion,https://media.asldeafined.com/vocabulary/1468711990.3338.mp4,True
1187,listen,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/listen.mp4,True
1188,listen,https://media.spreadthesign.com/video/mp4/13/457562.mp4,True
1190,listen,https://media.asldeafined.com/vocabulary/1468712082.9897.mp4,True
1191,listen,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Listen-xeteF5zw5SI.mp4,True
1192,listen,https://www.signingsavvy.com/signs/mp4/22/22506.mp4,True
1194,mom,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Mother.mp4,True
1195,mom,https://www.signingsavvy.com/signs/mp4/6/6509.mp4,True
1197,mom,https://media.spreadthesign.com/video/mp4/13/92898.mp4,True
1198,mom,https://media.asldeafined.com/vocabulary/1468716154.3704.mp4,True
1199,mom,https://www.signingsavvy.com/signs/mp4/6/6508.mp4,True
1200,mom,http://aslbricks.org/New/ASL-Videos/mom.mp4,True
1201,mouse,https://www.signingsavvy.com/signs/mp4/22/22140.mp4,True
1202,mouse,https://media.spreadthesign.com/video/mp4/13/48605.mp4,True
1203,mouse,https://media.asldeafined.com/vocabulary/1468716950.2936.mp4,True
1205,mouse,https://media.asldeafined.com/vocabulary/1468717015.3960.mp4,True
1206,nose,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Nose%20copy-sgChUnu0BAA.mp4,True
1207,nose,https://media.asldeafined.com/vocabulary/1468719668.6336.mp4,True
1208,nose,https://www.signingsavvy.com/signs/mp4/22/22186.mp4,True
1210,nose,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Nose-m644yA1_4gM.mp4,True
1211,nose,https://media.spreadthesign.com/video/mp4/13/51140.mp4,True
1212,pretty,https://media.asldeafined.com/vocabulary/1468755638.9304.mp4,True
1213,pretty,http://aslbricks.org/New/ASL-Videos/pretty.mp4,True
1216,pretty,https://www.signingsavvy.com/signs/mp4/5/5912.mp4,True
1218,radio,https://media.spreadthesign.com/video/mp4/13/49265.mp4,True
1219,radio,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/radio.mp4,True
1220,radio,https://media.asldeafined.com/vocabulary/1468757991.4188.mp4,True
1221,radio,https://www.signingsavvy.com/signs/mp4/6/6284.mp4,True
1222,radio,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Radio-mG98AP454QE.mp4,True
1223,see,https://www.signingsavvy.com/signs/mp4/8/8396.mp4,True
1224,see,https://media.asldeafined.com/vocabulary/1468764895.9090.mp4,True
1225,see,http://aslbricks.org/New/ASL-Videos/see.mp4,True
1227,see,https://media.spreadthesign.com/video/mp4/13/306763.mp4,True
1228,underwear,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/UN/UNDERWEAR-1358.mp4,True
1229,underwear,https://media.asldeafined.com/vocabulary/1468924953.3954.mp4,True
1230,underwear,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Underwear-Wd1ztuUT03s.mp4,True
1231,underwear,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Underwear-U_i7Km0IN-o.mp4,True
1232,underwear,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Flag%20Football-GHDAZ4TY-Vc.mp4,True
1233,underwear,https://www.signingsavvy.com/signs/mp4/8/8363.mp4,True
1235,underwear,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Underwear%202-ExfUWbZZvQQ.mp4,True
1236,up,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Up-rH8ndRMBnPk.mp4,True
1237,up,https://www.signingsavvy.com/signs/mp4/9/9528.mp4,True
1238,up,https://media.spreadthesign.com/video/mp4/13/400246.mp4,True
1240,up,http://aslbricks.org/New/ASL-Videos/up.mp4,True
1241,up,https://media.asldeafined.com/vocabulary/1468925349.6074.mp4,True
1242,up,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/UP/UP-1362.mp4,True
1243,dad,https://media.spreadthesign.com/video/mp4/13/93269.mp4,True
1244,dad,https://media.asldeafined.com/vocabulary/1466906149.7562.mp4,True
1245,dad,https://www.signingsavvy.com/signs/mp4/6/6510.mp4,True
1246,dad,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Father.mp4,True
1247,dad,http://aslbricks.org/New/ASL-Videos/dad.mp4,True
1249,dad,https://www.signingsavvy.com/signs/mp4/6/6511.mp4,True
1251,gum,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Gum-44XwkLXYj94.mp4,True
1252,gum,https://media.spreadthesign.com/video/mp4/13/93109.mp4,True
1253,gum,https://media.asldeafined.com/vocabulary/1468551183.4338.mp4,True
1254,gum,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GU/GUM-1850.mp4,True
1255,gum,https://www.signingsavvy.com/signs/mp4/6/6791.mp4,True
1256,if,https://media.asldeafined.com/vocabulary/1468665230.5957.mp4,True
1257,if,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20If%202-hx6VVFcLaW4.mp4,True
1258,if,https://media.spreadthesign.com/video/mp4/13/51930.mp4,True
1260,if,http://aslbricks.org/New/ASL-Videos/if.mp4,True
1261,if,https://www.signingsavvy.com/signs/mp4/22/22847.mp4,True
1263,loud,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LO/LOUD-1635.mp4,True
1264,loud,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Loud-m0U8B55rmbw.mp4,True
1265,loud,https://media.asldeafined.com/vocabulary/1546606632.3472.mp4,True
1266,loud,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/loud.mp4,True
1267,loud,https://www.signingsavvy.com/signs/mp4/1/1987.mp4,True
1268,mad,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Petulant%2C%20Mad-uePmigt8L2M.mp4,True
1269,mad,https://www.signingsavvy.com/signs/mp4/7/7165.mp4,True
1270,mad,https://media.asldeafined.com/vocabulary/1468713271.852.mp4,True
1271,mad,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mad-Ply5z_0iJjU.mp4,True
1273,mouth,https://media.spreadthesign.com/video/mp4/13/48606.mp4,True
1275,mouth,https://www.signingsavvy.com/signs/mp4/22/22188.mp4,True
1276,mouth,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MO/MOUTH-1588.mp4,True
1277,mouth,https://media.asldeafined.com/vocabulary/1468717033.5348.mp4,True
1278,napkin,https://media.spreadthesign.com/video/mp4/13/75041.mp4,True
1279,napkin,https://www.signingsavvy.com/signs/mp4/22/22672.mp4,True
1280,napkin,https://www.signingsavvy.com/signs/mp4/22/22671.mp4,True
1281,napkin,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Napkin-dcRjx9jfN0w.mp4,True
1283,napkin,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Napkin-0UkL7MpnSw4.mp4,True
1284,napkin,https://media.asldeafined.com/vocabulary/1468717800.9521.mp4,True
1285,open,https://www.signingsavvy.com/signs/mp4/7/7815.mp4,True
1287,open,https://media.asldeafined.com/vocabulary/1468722097.675.mp4,True
1288,open,https://media.spreadthesign.com/video/mp4/13/58544.mp4,True
1289,open,https://www.signingsavvy.com/signs/mp4/6/6475.mp4,True
1290,open,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/open.mp4,True
1291,open,https://www.signingsavvy.com/signs/mp4/9/9541.mp4,True
1293,say,http://aslbricks.org/New/ASL-Videos/say.mp4,True
1294,say,https://www.signingsavvy.com/signs/mp4/14/14398.mp4,True
1295,say,https://www.signingsavvy.com/signs/mp4/6/6412.mp4,True
1297,say,https://media.asldeafined.com/vocabulary/1468763169.1491.mp4,True
1298,stairs,https://www.signingsavvy.com/signs/mp4/24/24297.mp4,True
1299,stairs,https://www.signingsavvy.com/signs/mp4/24/24295.mp4,True
1300,stairs,https://media.asldeafined.com/vocabulary/1468865985.9652.mp4,True
1302,stairs,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/stairs.mp4,True
1303,stairs,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Staircase-MJTtNwNfr38.mp4,True
1304,store,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20store%202.mp4,True
1305,store,https://media.asldeafined.com/vocabulary/1468896551.3640.mp4,True
1306,store,http://aslbricks.org/New/ASL-Videos/store.mp4,True
1307,store,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/store.mp4,True
1309,store,https://www.signingsavvy.com/signs/mp4/9/9198.mp4,True
1312,sun,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/sun.mp4,True
1313,sun,https://media.asldeafined.com/vocabulary/1468897969.663.mp4,True
1314,sun,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Sun.mp4,True
1315,sun,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/sun.mov,True
1316,sun,https://www.signingsavvy.com/signs/mp4/14/14886.mp4,True
1317,taste,https://media.spreadthesign.com/video/mp4/13/91652.mp4,True
1318,taste,https://media.asldeafined.com/vocabulary/1468463740.5539.mp4,True
1319,taste,https://media.asldeafined.com/vocabulary/1546377429.2095.mp4,True
1320,taste,https://www.signingsavvy.com/signs/mp4/22/22562.mp4,True
1321,taste,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Prefer-nLtz9pXc23A.mp4,True
1323,touch,https://media.asldeafined.com/vocabulary/1468946222.4313.mp4,True
1324,touch,https://www.signingsavvy.com/signs/mp4/22/22598.mp4,True
1326,touch,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Touch-i4tS5485RPo.mp4,True
1327,touch,https://media.spreadthesign.com/video/mp4/13/50914.mp4,True
1329,wolf,https://www.signingsavvy.com/signs/mp4/7/7547.mp4,True
1330,wolf,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WOLF-1442.mp4,True
1332,wolf,https://media.asldeafined.com/vocabulary/1468928938.4025.mp4,True
1333,wolf,https://www.signingsavvy.com/signs/mp4/7/7551.mp4,True
1334,yourself,https://www.signingsavvy.com/signs/mp4/7/7200.mp4,True
1335,yourself,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Doorbell-gwMaEaC75es.mp4,True
1336,yourself,https://media.asldeafined.com/vocabulary/1468775391.6934.mp4,True
1337,yourself,https://media.spreadthesign.com/video/mp4/13/307680.mp4,True
1338,yourself,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yourself-v4yao_8IfLM.mp4,True
1339,another,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Other-O_7lP9UOlWs.mp4,True
1340,another,https://media.spreadthesign.com/video/mp4/13/118523.mp4,True
1342,another,https://media.asldeafined.com/vocabulary/1466510641.6691.mp4,True
1343,another,https://www.signingsavvy.com/signs/mp4/7/7358.mp4,True
1344,bee,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bee-S851ej9k_IQ.mp4,True
1345,bee,https://www.signingsavvy.com/signs/mp4/7/7322.mp4,True
1347,bee,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BEE-2102.mp4,True
1348,bee,https://media.spreadthesign.com/video/mp4/13/123631.mp4,True
1349,bee,https://media.asldeafined.com/vocabulary/1466681223.6471.mp4,True
1352,clown,https://www.signingsavvy.com/signs/mp4/23/23865.mp4,True
1353,clown,https://media.asldeafined.com/vocabulary/1476145492.4482.mp4,True
1354,clown,https://media.spreadthesign.com/video/mp4/13/357953.mp4,True
1355,empty,https://media.asldeafined.com/vocabulary/1468375815.3707.mp4,True
1356,empty,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EM/EMPTY-124.mp4,True
1357,empty,https://www.signingsavvy.com/signs/mp4/7/7803.mp4,True
1358,empty,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/empty.mp4,True
1360,farm,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Farm-ZKobCa7I9as.mp4,True
1361,farm,https://media.spreadthesign.com/video/mp4/13/63638.mp4,True
1363,farm,http://aslbricks.org/New/ASL-Videos/farm.mp4,True
1364,farm,https://media.asldeafined.com/vocabulary/1468463368.1259.mp4,True
1366,farm,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Farm-9vRt6zj-SrQ.mp4,True
1367,farm,https://www.signingsavvy.com/signs/mp4/7/7318.mp4,True
1369,hide,https://media.spreadthesign.com/video/mp4/13/483757.mp4,True
1370,hide,https://www.signingsavvy.com/signs/mp4/7/7195.mp4,True
1372,hide,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hide-z4wUJvLRVQM.mp4,True
1373,on,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20On-VcTeyUq9uVs.mp4,True
1374,on,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/on.mp4,True
1376,on,http://aslbricks.org/New/ASL-Videos/on.mp4,True
1377,on,https://media.spreadthesign.com/video/mp4/13/457174.mp4,True
1378,sleepy,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Drowsy%2C%20Sleepy-orI_fmsHIsE.mp4,True
1381,sleepy,https://www.signingsavvy.com/signs/mp4/14/14415.mp4,True
1382,sleepy,https://www.signingsavvy.com/signs/mp4/7/7066.mp4,True
1383,tooth,https://media.spreadthesign.com/video/mp4/13/310709.mp4,True
1384,tooth,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tooth-6nl6V5giiB0.mp4,True
1385,tooth,https://media.asldeafined.com/vocabulary/1468946063.7222.mp4,True
1387,tooth,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Glass%2C%20Tooth-0uNRZRyxQ2g.mp4,True
1388,tooth,https://www.signingsavvy.com/signs/mp4/8/8329.mp4,True
1390,toothbrush,https://media.spreadthesign.com/video/mp4/13/50912.mp4,True
1391,toothbrush,https://www.signingsavvy.com/signs/mp4/7/7044.mp4,True
1392,toothbrush,https://media.asldeafined.com/vocabulary/1468946093.9829.mp4,True
1394,awake,https://www.signingsavvy.com/signs/mp4/9/9364.mp4,True
1397,awake,https://media.spreadthesign.com/video/mp4/13/123104.mp4,True
1400,bug,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUG-422.mp4,True
1401,bug,https://www.signingsavvy.com/signs/mp4/7/7324.mp4,True
1402,bug,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Insect-4rxVCC-Pliw.mp4,True
1403,eye,http://aslbricks.org/New/ASL-Videos/eye.mp4,True
1404,eye,https://www.signingsavvy.com/signs/mp4/9/9827.mp4,True
1405,eye,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EY/EYE-449.mp4,True
1406,eye,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Eye-qY--O7IbEjA.mp4,True
1407,eye,https://media.spreadthesign.com/video/mp4/13/455611.mp4,True
1409,grandma,http://aslbricks.org/New/ASL-Videos/grandma.mp4,True
1411,grandma,https://www.signingsavvy.com/signs/mp4/6/6640.mp4,True
1414,grass,https://media.spreadthesign.com/video/mp4/13/51579.mp4,True
1416,grass,https://www.signingsavvy.com/signs/mp4/7/7396.mp4,True
1417,grass,https://media.asldeafined.com/vocabulary/1468550333.6922.mp4,True
1419,owl,https://media.spreadthesign.com/video/mp4/13/49170.mp4,True
1420,owl,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Owl-VkmKwhAnHJk.mp4,True
1421,owl,https://media.asldeafined.com/vocabulary/1468722972.8289.mp4,True
1422,owl,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OW/OWL-1523.mp4,True
1423,snack,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Snack%202-CtUN_tUG-ZA.mp4,True
1424,snack,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hong%20Kong%2C%20Snack-t-w7pCF2qxc.mp4,True
1425,snack,https://www.signingsavvy.com/signs/mp4/14/14883.mp4,True
1428,sticky,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sticky-MawSyPHvBBo.mp4,True
1431,sticky,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sticky-7JRKx1c7VpY.mp4,True
1432,sticky,https://www.signingsavvy.com/signs/mp4/2/2894.mp4,True
1433,tongue,https://www.signingsavvy.com/signs/mp4/3/3026.mp4,True
1434,tongue,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TO/TONGUE-1254.mp4,True
1435,tongue,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tongue-v_ifR4F8JVo.mp4,True
1436,tongue,https://media.spreadthesign.com/video/mp4/13/90097.mp4,True
1438,alligator,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Alligator-L4NRfJmp58E.mp4,True
1440,alligator,https://www.signingsavvy.com/signs/mp4/7/7311.mp4,True
1441,alligator,https://media.asldeafined.com/vocabulary/1466173069.583.mp4,True
1442,alligator,https://media.spreadthesign.com/video/mp4/13/118409.mp4,True
1443,beside,https://www.signingsavvy.com/signs/mp4/6/6039.mp4,True
1444,beside,https://media.spreadthesign.com/video/mp4/13/124287.mp4,True
1446,beside,https://media.asldeafined.com/vocabulary/1466681745.556.mp4,True
1447,beside,https://www.signingsavvy.com/signs/mp4/6/6038.mp4,True
1448,blow,https://media.spreadthesign.com/video/mp4/13/91377.mp4,True
1449,blow,https://www.signingsavvy.com/signs/mp4/1/1239.mp4,True
1450,blow,https://media.asldeafined.com/vocabulary/1466683438.3495.mp4,True
1451,blow,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Exhale%20From%20Mouth-nCd8HyOooxY.mp4,True
1453,bye,https://www.signingsavvy.com/signs/mp4/22/22865.mp4,True
1456,bye,https://www.signingsavvy.com/signs/mp4/22/22741.mp4,True
1457,bye,https://www.signingsavvy.com/signs/mp4/22/22866.mp4,True
1460,closet,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/closet.mp4,True
1461,closet,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Closet%2C%20Locker-nE-YLUXWp6E.mp4,True
1462,closet,https://media.spreadthesign.com/video/mp4/13/308829.mp4,True
1463,gift,https://www.signingsavvy.com/signs/mp4/23/23781.mp4,True
1465,gift,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/gift.mp4,True
1466,gift,https://media.spreadthesign.com/video/mp4/13/456444.mp4,True
1467,lamp,https://www.signingsavvy.com/signs/mp4/5/5696.mp4,True
1468,lamp,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/lamp.mp4,True
1470,penny,https://www.signingsavvy.com/signs/mp4/6/6753.mp4,True
1473,stuck,https://media.asldeafined.com/vocabulary/1468897351.4027.mp4,True
1474,stuck,https://www.signingsavvy.com/signs/mp4/8/8099.mp4,True
1475,stuck,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stuck%2C%20Trapped-WQwjPWapQhM.mp4,True
